Line	Spkr	StTime	Content	EnTime
1620	DCB_int_01	2396.5361	[So where's your next- what's] your next goal tri- like, where-	2399.8818
1621	DCB_int_01	2400.0979	She wants to go to [Fiji.]	2401.2925
1622	DCB_se2_ag2_f_01	2400.8118	[For what? /inaudible/]	2402.2572
1623	DCB_int_01	2401.6274	[What about you?]	2402.3207
1624	DCB_se1_ag2_f_02	2402.5256	Um,	2403.1909
1625	DCB_se1_ag2_f_02	2403.1909	(pause 0.18)	2403.3670
1626	DCB_se1_ag2_f_02	2403.3670	Bali and, um, Jerusalem. I know this is crazy but yeah.	2407.1523
1627	DCB_int_01	2407.7443	No [why is that crazy?]	2408.8030
1628	DCB_se2_ag2_f_01	2407.9524	[/inaudible/]	2409.3671
1629	DCB_se1_ag2_f_02	2408.7577	[I just wanna] see like where, uh, Jesus was like	2411.8600
1630	DCB_se1_ag2_f_02	2412.1252	buried at and	2413.1247
1631	DCB_se1_ag2_f_02	2413.1247	(pause 0.49)	2413.6151
1632	DCB_se1_ag2_f_02	2413.6151	the tomb [he was in, like I wanna see] all that stuff.	2415.8915
1633	DCB_se2_ag2_f_01	2414.2035	[/inaudible/]	2415.2035
1634	DCB_int_01	2415.8399	My friend just came back.	2416.8171
1635	DCB_se1_ag2_f_02	2416.8481	Really?	2417.3334
1636	DCB_int_01	2417.2971	She did it [for uh,]	2419.2484
1637	DCB_se2_ag2_f_01	2417.8650	[My coworkers /unintelligible/.]	2420.6013
1638	DCB_int_01	2420.4459	like, I think she [w- /did they/ go like-]	2423.0254
1639	DCB_se2_ag2_f_01	2421.8707	[Oh yeah /RD-NAME-2/ what did /RD-NAME-2/ wants to go with.]	2423.9370
1640	DCB_int_01	2423.7393	[/?/]	2424.6649
1641	DCB_se1_ag2_f_04	2423.9370	[Oh thank god] at least I won't be there [by myself.]	2426.3037
1642	DCB_int_01	2425.4133	[December?]	2426.1294
1643	DCB_se1_ag2_f_02	2425.5579	[/Y'all/.]	2426.2651
1644	DCB_int_01	2426.8535	[She did it in December.]	2427.7149
1645	DCB_se1_ag2_f_04	2426.9361	[Sorry.]	2427.5349
1646	DCB_se1_ag2_f_02	2427.9066	[Mm-hm.]	2428.4306
1647	DCB_int_01	2428.1544	[Mm-hm.]	2428.6157
1648	DCB_se1_ag2_f_02	2428.7531	Did [she say it] was nice?	2429.7029
1649	DCB_int_01	2428.8564	[She-]	2429.1777
1650	DCB_int_01	2429.1777	(pause 0.51)	2429.6926
1651	DCB_int_01	2429.6926	She loved it.	2430.3700
1652	DCB_se1_ag2_f_02	2430.3533	Yeah I want- I wanna- I wanna see all that.	2432.6265
1653	DCB_int_01	2433.2611	She got baptized in the river, she loved it- in the Jor- she loved it, she s-	2437.2255
1654	DCB_int_01	2437.2255	(pause 0.17)	2437.3907
1655	DCB_int_01	2437.3907	she said it was probably one of the best thing-	2439.7648
1656	DCB_int_01	2439.7648	(pause 0.15)	2439.9113
1657	DCB_int_01	2439.9113	cause she's also in a different like- like right now she's trying to figure out like	2442.8691
1658	DCB_int_01	2442.8691	(pause 0.29)	2443.1634
1659	DCB_int_01	2443.1634	if she's gonna switch jobs, [and she just] moved to a new house and	2446.2502
1660	DCB_se1_ag2_f_02	2444.4022	[Uh-huh.]	2445.0489
1661	DCB_int_01	2446.5047	all this stuff so her life was kind of just all over the place so [she said it was really]	2449.6202
1662	DCB_se1_ag2_f_02	2448.7554	[Wow.]	2449.5628
1663	DCB_int_01	2449.8342	[calming for her.]	2450.9955
1664	DCB_se1_ag2_f_04	2449.8600	[That's why I need to do that.]	2451.0507
1665	DCB_se1_ag2_f_02	2451.1299	I heard it's expensive though.	2452.4619
1666	DCB_int_01	2452.7507	Yeah but she said it's worth it, [she said it was] really worth it	2455.9992
1667	DCB_se1_ag2_f_02	2454.1047	[Yeah.]	2454.7341
1668	DCB_se1_ag2_f_02	2456.1385	[I-]	2456.3863
1669	DCB_int_01	2456.1385	[more] so like, [emotionally and spiritually]	2458.7712
1670	DCB_se1_ag2_f_02	2457.5426	[Uh-huh.]	2458.2213
1671	DCB_int_01	2459.0551	than, you know-	2460.0977
1672	DCB_se1_ag2_f_02	2460.2836	Yeah I really- [I really wanna go there.]	2461.9303
1673	DCB_se1_ag2_f_04	2460.9650	[You should go.] I need [to go] there right [now.]	2463.7450
1674	DCB_se1_ag2_f_02	2462.1900	[Like-]	2462.3846
1675	DCB_se1_ag2_f_02	2462.3846	(pause 0.55)	2462.9333
1676	DCB_se1_ag2_f_02	2462.9333	[I really wanna go] there.	2464.0799
1677	DCB_se1_ag2_f_04	2464.0276	I got [a lot of life changes] I [need to go there right] now.	2466.5774
1678	DCB_int_01	2464.2496	[I mean]	2464.9429
1679	DCB_int_01	2464.9429	(pause 0.40)	2465.3439
1680	DCB_int_01	2465.3439	[Fiji.]	2465.9839
1681	DCB_se1_ag2_f_04	2467.1506	Yeah but I could go to /inaudible/ I'm calling Ru I need to go to Ru.	2472.1438
1682	DCB_int_01	2472.0509	You need to go to Ru?	2472.9749
1683	DCB_se1_ag2_f_04	2472.9594	[Yeah, that's /inaudible/]	2474.9984
1684	DCB_int_01	2473.4808	[Okay.]	2474.0101
1685	DCB_int_01	2474.0101	(pause 0.75)	2474.7609
1686	DCB_int_01	2474.7609	[And where-] where did Bali come from?	2476.4543
1687	DCB_se1_ag2_f_02	2476.8567	Um, just because I had seen somebody else go there.	2479.1853
1688	DCB_se1_ag2_f_02	2479.1853	(pause 0.15)	2479.3309
1689	DCB_se1_ag2_f_02	2479.3309	And I was like, <laugh> the pictures	2481.4359
1690	DCB_se1_ag2_f_04	2479.3618	[<laugh>]	2482.4892
1691	DCB_se1_ag2_f_02	2482.0667	[/from there-/]	2482.9133
1692	DCB_int_01	2482.1493	[And the pictures look good?]	2483.0911
1693	DCB_se1_ag2_f_02	2483.2798	[Yeah.]	2483.9678
1694	DCB_se1_ag2_f_04	2483.5740	[This girl] is [crazy talking about she seen somebody else] go there.	2486.3741
1695	DCB_se1_ag2_f_02	2484.3403	[And it's like um-]	2485.7599
1696	DCB_se1_ag2_f_02	2485.7599	(pause 0.44)	2486.1986
1697	DCB_se1_ag2_f_02	2486.1986	[Right now though]	2487.3786
1698	DCB_se1_ag2_f_04	2486.6116	[/inaudible/]	2487.6079
1699	DCB_se1_ag2_f_02	2487.6801	I'm- I'm- I wanna go on trips like inside the United States cause I do wanna be able to take my mom	2492.0487
1700	DCB_se1_ag2_f_02	2492.0487	(pause 0.75)	2492.8024
1701	DCB_se1_ag2_f_02	2492.8024	p- like I don't know if she can go out of the country.	2494.6008
1702	DCB_int_01	2494.7536	[Mm-hm.]	2495.1614
1703	DCB_se1_ag2_f_02	2494.9136	[Know] what I'm saying, like I don't know if she can do that.	2496.4234
1704	DCB_se1_ag2_f_02	2496.6997	Right now it's just like, okay let's- let's experience this, let's go here, let's do that, because she's-	2500.6023
1705	DCB_se1_ag2_f_02	2500.6023	(pause 0.22)	2500.8257
1706	DCB_se1_ag2_f_02	2500.8257	she's so like cooped up in the house all the time it's like that's- you're not living that's just existing like, [you need to] get out and do some things, so.	2507.5010
1707	DCB_int_01	2505.2562	[Mm-hm.]	2505.8669
1708	DCB_se1_ag2_f_02	2507.9404	And then because of her- I was having this conversation with	2510.6195
1709	DCB_se1_ag2_f_02	2510.6195	(pause 0.45)	2511.0686
1710	DCB_se1_ag2_f_02	2511.0686	them two and /RD-NAME-2/,	2512.3406
1711	DCB_se1_ag2_f_02	2512.3406	(pause 0.16)	2512.5000
1712	DCB_se1_ag2_f_02	2512.5000	that's the reason why I can't have boundaries with men like the moment a man try to like give me boundaries and restrictions,	2517.7188
1713	DCB_se1_ag2_f_02	2517.7188	(pause 0.33)	2518.0440
1714	DCB_se1_ag2_f_02	2518.0440	it doesn't work for me because I seen my mom succeed more without a man,	2522.6759
1715	DCB_se1_ag2_f_02	2522.6759	(pause 0.46)	2523.1404
1716	DCB_se1_ag2_f_02	2523.1404	then when she was with a man it-	2525.5098
1717	DCB_se1_ag2_f_02	2525.5098	(pause 0.35)	2525.8608
1718	DCB_se1_ag2_f_02	2525.8608	it- everything started being taken away from her.	2528.0555
1719	DCB_se1_ag2_f_02	2528.0555	(pause 0.39)	2528.4434
1720	DCB_se1_ag2_f_02	2528.4434	So I'm just one of those people like,	2530.0701
1721	DCB_se1_ag2_f_02	2530.0701	(pause 1.08)	2531.1482
1722	DCB_se1_ag2_f_02	2531.1482	y- you're in my life but	2532.6504
1723	DCB_se1_ag2_f_02	2532.6504	(pause 0.56)	2533.2079
1724	DCB_se1_ag2_f_02	2533.2079	you're not my life like, I'm	2534.8081
1725	DCB_se1_ag2_f_02	2534.8081	(pause 0.23)	2535.0352
1726	DCB_se1_ag2_f_02	2535.0352	in control of my life, you know what I'm saying. So,	2537.3597
1727	DCB_se1_ag2_f_02	2537.3597	(pause 0.25)	2537.6126
1728	DCB_se1_ag2_f_02	2537.6126	yeah.	2538.0059
1729	DCB_se1_ag2_f_02	2538.0059	(pause 0.35)	2538.3559
1730	DCB_se1_ag2_f_02	2538.3559	So- but it- that might be a reason why all my relationships is like- because I'm not the, um,	2542.9810
1731	DCB_se1_ag2_f_04	2543.5747	Submissive [type?]	2544.4497
1732	DCB_se1_ag2_f_02	2544.1941	[submissive] female because it's like I've seen how men can take a woman that's on her A game	2549.1906
1733	DCB_se1_ag2_f_02	2549.4248	and then	2549.9668
1734	DCB_se1_ag2_f_02	2549.9668	(pause 0.24)	2550.2042
1735	DCB_se1_ag2_f_02	2550.2042	just	2550.6496
1736	DCB_se1_ag2_f_02	2550.6496	(pause 0.32)	2550.9734
1737	DCB_se1_ag2_f_02	2550.9734	tear it all down.	2551.8509
1738	DCB_se1_ag2_f_02	2551.8509	(pause 0.21)	2552.0641
1739	DCB_se1_ag2_f_02	2552.0641	Like so, it's just like mm-mm.	2553.4940
1740	DCB_int_01	2555.5020	I appreciate [that.]	2556.6420
1741	DCB_se1_ag2_f_02	2556.3898	[<laugh>]	2556.9472
1742	DCB_int_01	2557.0196	I appreciate that.	2557.8983
1743	DCB_int_01	2557.8983	(pause 0.31)	2558.2120
1744	DCB_int_01	2558.2120	So, <clears throat>	2559.3840
1745	DCB_int_01	2559.3840	(pause 1.70)	2561.0888
1746	DCB_int_01	2561.0888	what's the one thing- you said you like to do the daredevil type stuff and you [enjoyed /RD-NAME-3/ almost dying.]	2566.5037
1747	DCB_se1_ag2_f_02	2564.9190	[Mm-hm.]	2565.4537
1748	DCB_se1_ag2_f_02	2565.4537	(pause 0.20)	2565.6572
1749	DCB_se1_ag2_f_02	2565.6572	[<laugh>]	2567.6394
1750	DCB_int_01	2567.1505	[What's something] that you wanna do like that's a- that you haven't done that you think, oh I've gotta do that before I-	2572.4364
1751	DCB_se1_ag2_f_02	2572.3951	Jump out a plane.	2573.4991
1752	DCB_int_01	2573.6701	Yeah. (whispered)	2574.4702
1753	DCB_se1_ag2_f_02	2574.4547	Um,	2575.1206
1754	DCB_se1_ag2_f_02	2575.3442	I- I'm just strange like when I s- <laugh>	2578.0697
1755	DCB_se1_ag2_f_02	2578.0697	(pause 0.34)	2578.4104
1756	DCB_se1_ag2_f_02	2578.4104	I'm just strange like I wanna run like from a herd of animals, like-	2582.0412
1757	DCB_se1_ag2_f_04	2582.3573	[<laugh>]	2583.7371
1758	DCB_se1_ag2_f_02	2582.3799	[<laugh>]	2583.3399
1759	DCB_int_01	2582.8306	[I was- I was] with you	2584.6486
1760	DCB_se1_ag2_f_02	2584.5960	[like-]	2585.0709
1761	DCB_int_01	2585.1019	[um,]	2585.6459
1762	DCB_se1_ag2_f_04	2585.1741	[Until you said /herd of animals/.]	2586.7207
1763	DCB_se1_ag2_f_02	2585.9071	[No like I wanna- <laugh> like-	2588.1681
1764	DCB_int_01	2585.9742	[the herd of animals.]	2587.1196
1765	DCB_se2_ag2_f_01	2586.7124	[You lost me at that.]	2588.2897
1766	DCB_se1_ag2_f_02	2588.6843	No, really like I was talking to /RD-NAME-2/'s mom and his sister	2592.5003
1767	DCB_se1_ag2_f_02	2592.5003	(pause 0.38)	2592.8825
1768	DCB_se1_ag2_f_02	2592.8825	and I was like, you know what would be like the perfect labor,	2595.1985
1769	DCB_se1_ag2_f_02	2595.1985	(pause 0.45)	2595.6442
1770	DCB_se1_ag2_f_02	2595.6442	like if I'm driving	2597.0898
1771	DCB_se1_ag2_f_02	2597.0898	(pause 0.30)	2597.3860
1772	DCB_se1_ag2_f_02	2597.3860	and then it's like, oh my god it's time, and I gotta pull over on the side of the road.	2600.7606
1773	DCB_se1_ag2_f_02	2600.7606	(pause 0.29)	2601.0540
1774	DCB_se1_ag2_f_02	2601.0540	And people are stopping their cars and like coming to help me push out the baby like-	2604.4715
1775	DCB_se1_ag2_f_02	2604.4715	(pause 0.70)	2605.1682
1776	DCB_se1_ag2_f_02	2605.1682	<laugh> like-	2606.7269
1777	DCB_se1_ag2_f_04	2606.7218	Seriously?	2607.3361
1778	DCB_se1_ag2_f_02	2607.3397	I was just telling- she was [like you /?/-]	2609.1541
1779	DCB_se1_ag2_f_04	2608.4933	[You just wanna] have a labor- a delivery in the car?	2610.9468
1780	DCB_se1_ag2_f_02	2611.5896	Because I've experienced like going to the hospital but [just like-]	2614.3290
1781	DCB_se1_ag2_f_04	2613.7636	[/unintelligible/]	2614.6538
1782	DCB_se1_ag2_f_02	2614.6076	I want [like-]	2615.2956
1783	DCB_se1_ag2_f_04	2615.1110	[Maybe] you should have a t- tub [birth.]	2617.0825
1784	DCB_se1_ag2_f_02	2616.8253	[I want-] that's [not- that's not] great. Like I want a like amazing story to [tell like-]	2621.4005
1785	DCB_se1_ag2_f_04	2617.7004	[A water birth.]	2618.4790
1786	DCB_se1_ag2_f_04	2618.4790	(pause 2.40)	2620.8826
1787	DCB_se1_ag2_f_04	2620.8826	[That is amazing] story to tell, it's calm, it's peaceful, it's you and your mate, he's hoping the baby come [out.]	2626.5755
1788	DCB_se1_ag2_f_02	2626.3826	[No.]	2626.9266
1789	DCB_se2_ag2_f_01	2626.8717	She just /?/, look how she's sitting [ she could /inaudible/ her chair.]	2629.4396
1790	DCB_se1_ag2_f_02	2628.3467	[<laugh>]	2630.4397
1791	DCB_se1_ag2_f_02	2630.9933	No it's just no.	2632.0254
1792	DCB_se1_ag2_f_02	2632.0254	(pause 0.21)	2632.2326
1793	DCB_se1_ag2_f_02	2632.2326	No, [mm-mm.]	2632.9566
1794	DCB_se1_ag2_f_04	2632.7540	[I always] wanted to experience a real birth, I didn't have a	2635.7468
1795	DCB_se1_ag2_f_04	2636.0111	real labor.	2636.5817
1796	DCB_se1_ag2_f_04	2636.5817	(pause 0.41)	2636.9933
1797	DCB_se1_ag2_f_04	2636.9933	I mean not- I mean not that it was fake but	2639.7253
1798	DCB_se1_ag2_f_04	2639.7253	(pause 0.40)	2640.1217
1799	DCB_se1_ag2_f_04	2640.1217	I had C-sections, always wanted to push a [baby.]	2642.3361
1800	DCB_se1_ag2_f_02	2642.1790	[I don't] know it- I'm just one of those people who's just like you really really only get one life to live.	2646.4182
1801	DCB_se1_ag2_f_02	2646.8575	And like I don't wanna do everything traditionally, I don't wanna do	2649.8933
1802	DCB_se1_ag2_f_02	2649.8933	(pause 0.31)	2650.2040
1803	DCB_se1_ag2_f_02	2650.2040	everything the way that it's supposed to do, I wanna like	2652.7062
1804	DCB_se1_ag2_f_02	2652.7062	(pause 0.28)	2652.9825
1805	DCB_se1_ag2_f_02	2652.9825	take some different routes and just	2654.3397
1806	DCB_se1_ag2_f_02	2654.3397	(pause 0.35)	2654.6861
1807	DCB_se1_ag2_f_02	2654.6861	see where it takes me,	2655.5754
1808	DCB_se1_ag2_f_02	2655.5754	(pause 0.22)	2655.7969
1809	DCB_se1_ag2_f_02	2655.7969	/like/ so.	2656.4355
1810	DCB_se1_ag2_f_04	2656.6395	It's a good way to think.	2657.5896
1811	DCB_int_01	2657.4967	So that-	2658.3740
1812	DCB_se1_ag2_f_04	2658.6825	Jumping out there on that faith.	2659.9278
1813	DCB_se1_ag2_f_02	2659.8968	[<laugh>]	2660.8315
1814	DCB_int_01	2660.2075	[Mm jumping] right out.	2661.4342
1815	DCB_se1_ag2_f_04	2661.3433	[She- she died on that faith] she almost drowned on that [faith honey.]	2664.4896
1816	DCB_se1_ag2_f_02	2661.3790	[<laugh>]	2661.8326
1817	DCB_int_01	2661.8540	[/?/]	2662.5300
1818	DCB_se1_ag2_f_02	2663.7682	[<laugh>]	2665.2253
1819	DCB_se1_ag2_f_04	2664.6075	[Drowned like /RD-NAME-3/]	2665.6504
1820	DCB_int_01	2665.3218	[<laugh>]	2667.7364
1821	DCB_se1_ag2_f_04	2666.0501	[Mm.]	2666.3204
1822	DCB_se1_ag2_f_02	2666.6540	[<laugh>]	2667.9646
1823	DCB_int_01	2667.8862	[So has there ever been a time] like, not-	2670.3825
1824	DCB_se1_ag2_f_04	2667.9719	[/unintelligible/]	2669.3824
1825	DCB_int_01	2670.5682	<clears throat> and it could be your daredevil time or it could be just walking down the [street where you felt like oh my god],	2675.4969
1826	DCB_se1_ag2_f_02	2673.9112	[Mm-hm.]	2674.3597
1827	DCB_se1_ag2_f_04	2674.3362	[Is this the /?/]	2675.1862
1828	DCB_se1_ag2_f_04	2675.6041	[Which one?]	2676.2014
1829	DCB_int_01	2675.6539	[I'm about to die.]	2676.5152
1830	DCB_se1_ag2_f_04	2676.5682	This white [one?]	2677.1909
1831	DCB_se1_ag2_f_02	2677.0325	[Um], I'm about to die?	2678.3925
1832	DCB_int_01	2678.3932	Mm-hm.	2678.7306
1833	DCB_se1_ag2_f_02	2679.6790	Uh, both, you could say both.	2681.3310
1834	DCB_se1_ag2_f_04	2681.3789	Oh my god, she gonna be so [thankful.]	2683.3218
1835	DCB_se1_ag2_f_02	2682.9289	[Um-]	2683.7742
1836	DCB_se1_ag2_f_04	2683.5718	/inaudible/	2684.8111
1837	DCB_se2_ag2_f_01	2684.7968	/inaudible/	2686.1608
1838	DCB_se1_ag2_f_04	2686.2326	My mother.	2686.8219
1839	DCB_se1_ag2_f_02	2687.4967	Uh, /? was/ there a time when I was like, I'm about to die.	2690.5897
1840	DCB_int_01	2690.8540	And you just didn't feel- either you didn't feel safe or you felt uncomfortable or you felt	2695.3462
1841	DCB_int_01	2695.3462	(pause 0.71)	2696.0611
1842	DCB_int_01	2696.0611	in danger.	2696.9011
1843	DCB_se1_ag2_f_02	2698.4576	No but I think the scariest time was-	2701.6102
1844	DCB_se1_ag2_f_02	2701.6102	(pause 0.84)	2702.4540
1845	DCB_se1_ag2_f_02	2702.4540	/??/	2702.9460
1846	DCB_se1_ag2_f_02	2702.9460	(pause 0.15)	2703.1004
1847	DCB_se1_ag2_f_02	2703.1004	<sigh>	2703.4504
1848	DCB_se1_ag2_f_02	2703.4504	(pause 0.43)	2703.8826
1849	DCB_se1_ag2_f_02	2703.8826	E- even when I know I c- there's a possibility I'm about to die I'm never like, oh I'm about to die, but I think the scariest time probably-	2709.7141
1850	DCB_se1_ag2_f_02	2709.7141	(pause 0.24)	2709.9576
1851	DCB_se1_ag2_f_02	2709.9576	I'm probably probably telling too much but	2711.1074
1852	DCB_se1_ag2_f_02	2711.1074	(pause 0.32)	2711.4253
1853	DCB_se1_ag2_f_02	2711.4253	when I used to-	2712.2066
1854	DCB_se1_ag2_f_02	2712.2066	(pause 0.29)	2712.4932
1855	DCB_se1_ag2_f_02	2712.4932	to go with /RD-NAME-2/ to wherever he used to go.	2714.8683
1856	DCB_se1_ag2_f_02	2714.8683	(pause 0.53)	2715.3933
1857	DCB_se1_ag2_f_02	2715.3933	And it's just like, you just see some things and was like, I could really die right here, somebody could really just come in here and shoot this place up and I'm just right here chilling so I think-	2722.1042
1858	DCB_se1_ag2_f_02	2722.1042	(pause 0.44)	2722.5397
1859	DCB_se1_ag2_f_02	2722.5397	<laugh> I think that's the w- like the scariest moments for me.	2725.3968
1860	DCB_se1_ag2_f_04	2725.6289	[But you enjoyed] it.	2726.4369
1861	DCB_se1_ag2_f_02	2725.7075	[But it was-]	2726.0968
1862	DCB_se1_ag2_f_02	2726.0968	(pause 0.30)	2726.4004
1863	DCB_se1_ag2_f_02	2726.4004	I didn't- /?/	2727.1968
1864	DCB_se1_ag2_f_02	2727.5040	Yeah, I just said that but I [like /it/]	2729.2541
1865	DCB_se1_ag2_f_04	2728.9255	[Oh I] missed it.	2729.5641
1866	DCB_se1_ag2_f_02	2729.5431	It was like I enjoy like the- the- the r- the risk of it like-	2733.2004
1867	DCB_se2_ag2_f_01	2733.5219	[/inaudible/]	2735.6164
1868	DCB_se1_ag2_f_04	2733.5361	[You're crazy.]	2734.3826
1869	DCB_int_01	2734.3969	[So you're a thrill seeker.]	2735.6326
1870	DCB_se1_ag2_f_02	2735.4967	[Yeah, like- <laugh>]	2737.5646
1871	DCB_se1_ag2_f_04	2737.2611	[So if somebody] come in here stick up this joint you'll be thrilled.	2739.9771
1872	DCB_se1_ag2_f_02	2740.4326	But it's like, I'm one of those people like, if somebody was, I know exactly what I'd do. Not saying that I'm gonna make it out of here but I know exactly what I'm gonna do. I'm not gonna be the one like,	2748.8590
1873	DCB_se1_ag2_f_02	2748.8590	(pause 0.44)	2749.2943
1874	DCB_se1_ag2_f_02	2749.2943	stuck in shock like I know exactly what I would do like to try to get out that situation.	2753.0555
1875	DCB_se1_ag2_f_04	2753.0610	Oh I'm the scariest person [/inaudible/]	2755.2182
1876	DCB_int_01	2754.3503	[Me too, like I don't even like to get stopped for a traffic ticket.]	2758.0826
1877	DCB_se2_ag2_f_01	2755.1396	[/inaudible/]	2757.6099
1878	DCB_se1_ag2_f_02	2757.5611	[<laugh>]	2759.0112
1879	DCB_se1_ag2_f_04	2758.7612	[Right.] Chest hurting.	2760.3185
1880	DCB_int_01	2760.4003	Like I get upset when they send the little thing in my mail like, um,	2763.5004
1881	DCB_int_01	2763.5004	(pause 0.55)	2764.0504
1882	DCB_int_01	2764.0504	you were going [fifty-seven and it was a forty-five.]	2766.9039
1883	DCB_se1_ag2_f_02	2764.8288	[<laugh>]	2766.1753
1884	DCB_int_01	2767.2361	Like, [damn.]	2768.3627
1885	DCB_se1_ag2_f_04	2767.7718	/??/ I remember that time we went to Busch Gardens y'all talked me into that ride, I don't do [roller coasters.]	2772.8456
1886	DCB_se1_ag2_f_02	2772.1967	[Mm-mm.]	2772.7528
1887	DCB_se1_ag2_f_04	2772.9825	Period.	2773.6078
1888	DCB_int_01	2774.0504	You a [roller coaster?]	2774.9290
1889	DCB_se1_ag2_f_04	2774.2218	[I got on that roller coaster I almost died.]	2776.2658
1890	DCB_se1_ag2_f_02	2774.9147	[Mm-hm.]	2775.3317
1891	DCB_int_01	2775.3969	[Oh.]	2775.7889
1892	DCB_se1_ag2_f_02	2775.9397	[Yeah.]	2776.3477
1893	DCB_se2_ag2_f_01	2776.2862	Then when we got pulled over he thought we was prostitutes.	2778.3736
1894	DCB_se1_ag2_f_02	2778.3110	Yeah. [The only thing I- I'm-	2779.9539
1895	DCB_se1_ag2_f_04	2778.6289	[<laugh> Wait a minute I missed that one.]	2782.3290
1896	DCB_se1_ag2_f_02	2780.5397	[the only thing I'm afraid of is dying itself.]	2783.6483
1897	DCB_se2_ag2_f_01	2782.5005	[It was good.]	2783.1617
1898	DCB_se1_ag2_f_04	2783.2255	[/??/]	2784.0001
1899	DCB_int_01	2783.9682	[Why?]	2784.3775
1900	DCB_se1_ag2_f_02	2784.6468	I don't know.	2785.2174
1901	DCB_se1_ag2_f_02	2785.2174	(pause 0.27)	2785.4896
1902	DCB_se1_ag2_f_02	2785.4896	Because I think it's the unknown that's the only thing that you can't go and [/aks somebody like, how was your experience?] so I think-	2791.0851
1903	DCB_se1_ag2_f_04	2788.4864	[Oh yeah.]	2790.0829
1904	DCB_int_01	2791.3113	[No you can't go] they-	2792.5903
1905	DCB_se1_ag2_f_02	2791.4292	[Like no.]	2792.2685
1906	DCB_se1_ag2_f_02	2792.8042	So,	2793.2935
1907	DCB_se1_ag2_f_02	2793.2935	(pause 0.53)	2793.8221
1908	DCB_se1_ag2_f_02	2793.8221	that's the only thing.	2794.9507
1909	DCB_se1_ag2_f_02	2794.9507	(pause 0.45)	2795.3972
1910	DCB_se1_ag2_f_02	2795.3972	It's-	2795.7222
1911	DCB_se1_ag2_f_02	2795.7222	(pause 0.10)	2795.8258
1912	DCB_se1_ag2_f_02	2795.8258	it's just so like-	2797.2578
1913	DCB_se1_ag2_f_02	2797.2578	(pause 0.20)	2797.4613
1914	DCB_se1_ag2_f_02	2797.4613	No one- I mean,	2798.3720
1915	DCB_se1_ag2_f_02	2798.3720	(pause 0.23)	2798.6042
1916	DCB_se1_ag2_f_02	2798.6042	like I said I was in church, you know heaven and hell and stuff but no one-	2801.4420
